id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
157,15670.0,0.004224,0,0,0,8200,0,0,0,0
158,15702.0,0.093407,32,1,1,0,0,0,0,0
159,15823.0,0.00384,0,0,0,8200,0,0,0,2
160,15842.0,0.002912,0,0,0,1024,0,0,0,2
161,15892.0,0.001312,0,1,0,0,0,0,0,0
162,16246.0,0.001632,0,1,0,0,0,0,0,0
163,16479.0,0.001856,0,0,0,4096,0,0,0,1
164,16498.0,0.006656,0,0,0,32768,0,0,0,1
165,16512.0,0.004672,0,0,0,1024,0,0,0,0
166,16521.0,0.004224,0,0,0,8200,0,0,0,0
167,16552.0,0.093727,32,1,1,0,0,0,0,0
168,16673.0,0.00384,0,0,0,8200,0,0,0,2
169,16693.0,0.002912,0,0,0,1024,0,0,0,2
170,16741.0,0.001344,0,1,0,0,0,0,0,0
171,17098.0,0.001568,0,1,0,0,0,0,0,0
172,17329.0,0.001824,0,0,0,4096,0,0,0,1
173,17348.0,0.006656,0,0,0,32768,0,0,0,1
174,17362.0,0.004608,0,0,0,1024,0,0,0,0
175,17371.0,0.004224,0,0,0,8200,0,0,0,0
176,17417.0,0.092864,32,1,1,0,0,0,0,0
177,17539.0,0.003872,0,0,0,8200,0,0,0,2
178,17560.0,0.002944,0,0,0,1024,0,0,0,2
179,17612.0,0.001312,0,1,0,0,0,0,0,0
180,18005.0,0.001632,0,1,0,0,0,0,0,0
181,18236.0,0.001824,0,0,0,4096,0,0,0,1
182,18255.0,0.006656,0,0,0,32768,0,0,0,1
183,18270.0,0.00464,0,0,0,1024,0,0,0,0
184,18279.0,0.004224,0,0,0,8200,0,0,0,0
185,18311.0,0.093407,32,1,1,0,0,0,0,0
186,18433.0,0.003872,0,0,0,8200,0,0,0,2
187,18453.0,0.002912,0,0,0,1024,0,0,0,2
188,18503.0,0.001312,0,1,0,0,0,0,0,0
189,18861.0,0.0016,0,1,0,0,0,0,0,0
190,19112.0,0.001824,0,0,0,4096,0,0,0,1
191,19131.0,0.006656,0,0,0,32768,0,0,0,1
192,19146.0,0.004672,0,0,0,1024,0,0,0,0
193,19156.0,0.004224,0,0,0,8200,0,0,0,0
194,19200.0,0.09344,32,1,1,0,0,0,0,0
195,19321.0,0.00384,0,0,0,8200,0,0,0,2
196,19341.0,0.002912,0,0,0,1024,0,0,0,2
197,19390.0,0.00128,0,1,0,0,0,0,0,0
198,19750.0,0.0016,0,1,0,0,0,0,0,0
199,19983.0,0.001856,0,0,0,4096,0,0,0,1
200,20002.0,0.006656,0,0,0,32768,0,0,0,1
201,20016.0,0.004608,0,0,0,1024,0,0,0,0
202,20025.0,0.004224,0,0,0,8200,0,0,0,0
203,20057.0,0.092703,32,1,1,0,0,0,0,0
204,20177.0,0.003872,0,0,0,8200,0,0,0,2
205,20197.0,0.002912,0,0,0,1024,0,0,0,2
206,20246.0,0.001312,0,1,0,0,0,0,0,0
207,20603.0,0.001632,0,1,0,0,0,0,0,0
208,20845.0,0.001824,0,0,0,4096,0,0,0,1
209,20864.0,0.006656,0,0,0,32768,0,0,0,1
210,20878.0,0.00464,0,0,0,1024,0,0,0,0
211,20887.0,0.004192,0,0,0,8200,0,0,0,0
212,20924.0,0.092864,32,1,1,0,0,0,0,0
213,21044.0,0.003872,0,0,0,8200,0,0,0,2
214,21064.0,0.002944,0,0,0,1024,0,0,0,2
215,21113.0,0.001312,0,1,0,0,0,0,0,0
216,21470.0,0.001632,0,1,0,0,0,0,0,0
217,21705.0,0.001856,0,0,0,4096,0,0,0,1
218,21725.0,0.006656,0,0,0,32768,0,0,0,1
219,21753.0,0.00464,0,0,0,1024,0,0,0,0
220,21763.0,0.004224,0,0,0,8200,0,0,0,0
221,21795.0,0.092959,32,1,1,0,0,0,0,0
222,21917.0,0.00384,0,0,0,8200,0,0,0,2
223,21937.0,0.002944,0,0,0,1024,0,0,0,2
224,21988.0,0.001312,0,1,0,0,0,0,0,0
225,22369.0,0.0016,0,1,0,0,0,0,0,0
226,22609.0,0.001856,0,0,0,4096,0,0,0,1
227,22628.0,0.006656,0,0,0,32768,0,0,0,1
228,22642.0,0.00464,0,0,0,1024,0,0,0,0
229,22653.0,0.004192,0,0,0,8200,0,0,0,0
230,22684.0,0.092736,32,1,1,0,0,0,0,0
231,22803.0,0.00384,0,0,0,8200,0,0,0,2
232,22822.0,0.002912,0,0,0,1024,0,0,0,2
233,22871.0,0.001312,0,1,0,0,0,0,0,0
234,23228.0,0.001632,0,1,0,0,0,0,0,0
235,23462.0,0.001824,0,0,0,4096,0,0,0,1
236,23482.0,0.006656,0,0,0,32768,0,0,0,1
237,23496.0,0.00464,0,0,0,1024,0,0,0,0
238,23506.0,0.004192,0,0,0,8200,0,0,0,0
239,23537.0,0.093663,32,1,1,0,0,0,0,0
240,23657.0,0.00384,0,0,0,8200,0,0,0,2
241,23675.0,0.002912,0,0,0,1024,0,0,0,2
242,23724.0,0.00128,0,1,0,0,0,0,0,0
243,24082.0,0.0016,0,1,0,0,0,0,0,0
244,24320.0,0.001824,0,0,0,4096,0,0,0,1
245,24339.0,0.006656,0,0,0,32768,0,0,0,1
246,24353.0,0.00464,0,0,0,1024,0,0,0,0
247,24362.0,0.004192,0,0,0,8200,0,0,0,0
248,24393.0,0.092959,32,1,1,0,0,0,0,0
249,24512.0,0.003872,0,0,0,8200,0,0,0,2
250,24531.0,0.002912,0,0,0,1024,0,0,0,2
251,24579.0,0.001312,0,1,0,0,0,0,0,0
252,24937.0,0.001632,0,1,0,0,0,0,0,0
253,25176.0,0.001824,0,0,0,4096,0,0,0,1
254,25195.0,0.006656,0,0,0,32768,0,0,0,1
255,25209.0,0.00464,0,0,0,1024,0,0,0,0
256,25218.0,0.004224,0,0,0,8200,0,0,0,0
257,25250.0,0.093568,32,1,1,0,0,0,0,0
258,25370.0,0.00384,0,0,0,8200,0,0,0,2
259,25389.0,0.002912,0,0,0,1024,0,0,0,2
260,25438.0,0.001312,0,1,0,0,0,0,0,0
261,25814.0,0.0016,0,1,0,0,0,0,0,0
262,26062.0,0.001952,0,0,0,4096,0,0,0,1
263,26082.0,0.006656,0,0,0,32768,0,0,0,1
264,26096.0,0.00464,0,0,0,1024,0,0,0,0
265,26105.0,0.004224,0,0,0,8200,0,0,0,0
266,26137.0,0.093183,32,1,1,0,0,0,0,0
267,26257.0,0.00384,0,0,0,8200,0,0,0,2
268,26277.0,0.002912,0,0,0,1024,0,0,0,2
269,26335.0,0.00128,0,1,0,0,0,0,0,0
270,26694.0,0.0016,0,1,0,0,0,0,0,0
271,26926.0,0.001856,0,0,0,4096,0,0,0,1
272,26946.0,0.006656,0,0,0,32768,0,0,0,1
273,26960.0,0.004608,0,0,0,1024,0,0,0,0
274,26970.0,0.004223,0,0,0,8200,0,0,0,0
275,27001.0,0.093088,32,1,1,0,0,0,0,0
276,27122.0,0.00384,0,0,0,8200,0,0,0,2
277,27142.0,0.002912,0,0,0,1024,0,0,0,2
278,27190.0,0.001312,0,1,0,0,0,0,0,0
279,27547.0,0.0016,0,1,0,0,0,0,0,0
280,27778.0,0.001856,0,0,0,4096,0,0,0,1
281,27797.0,0.006784,0,0,0,32768,0,0,0,1
282,27811.0,0.004608,0,0,0,1024,0,0,0,0
283,27820.0,0.004224,0,0,0,8200,0,0,0,0
284,27852.0,0.092767,32,1,1,0,0,0,0,0
285,27972.0,0.00384,0,0,0,8200,0,0,0,2
286,27992.0,0.002912,0,0,0,1024,0,0,0,2
287,28041.0,0.001312,0,1,0,0,0,0,0,0
288,28396.0,0.0016,0,1,0,0,0,0,0,0
289,28627.0,0.001824,0,0,0,4096,0,0,0,1
