id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
368,36.58,0.001472,0,0,0,0,0,0,0,0
369,36.94,0.001376,0,0,0,0,0,0,0,0
370,37.18,0.001856,0,0,0,4096,0,0,0,1
371,37.2,0.006656,0,0,0,32768,0,0,0,1
372,37.21,0.00464,0,0,0,1024,0,0,0,0
373,37.22,0.004224,0,0,0,8200,0,0,0,0
374,37.26,0.093247,32,1.0,1,0,0,0,0,0
375,37.38,0.003904,0,0,0,8200,0,0,0,2
376,37.4,0.002976,0,0,0,1024,0,0,0,2
377,37.45,0.001504,0,0,0,0,0,0,0,0
378,37.82,0.001344,0,0,0,0,0,0,0,0
379,38.06,0.001856,0,0,0,4096,0,0,0,1
380,38.08,0.006688,0,0,0,32768,0,0,0,1
381,38.09,0.004672,0,0,0,1024,0,0,0,0
382,38.1,0.004256,0,0,0,8200,0,0,0,0
383,38.14,0.093215,32,1.0,1,0,0,0,0,0
384,38.26,0.003872,0,0,0,8200,0,0,0,2
385,38.28,0.003008,0,0,0,1024,0,0,0,2
386,38.33,0.001504,0,0,0,0,0,0,0,0
387,38.71,0.001408,0,0,0,0,0,0,0,0
388,38.94,0.001856,0,0,0,4096,0,0,0,1
389,38.96,0.006688,0,0,0,32768,0,0,0,1
390,38.97,0.004608,0,0,0,1024,0,0,0,0
391,38.98,0.004224,0,0,0,8200,0,0,0,0
392,39.02,0.092832,32,1.0,1,0,0,0,0,0
393,39.14,0.003904,0,0,0,8200,0,0,0,2
394,39.16,0.003008,0,0,0,1024,0,0,0,2
395,39.21,0.001472,0,0,0,0,0,0,0,0
396,39.57,0.001408,0,0,0,0,0,0,0,0
397,39.81,0.001952,0,0,0,4096,0,0,0,1
398,39.83,0.006688,0,0,0,32768,0,0,0,1
399,39.84,0.00464,0,0,0,1024,0,0,0,0
400,39.85,0.004256,0,0,0,8200,0,0,0,0
401,39.89,0.093024,32,1.0,1,0,0,0,0,0
402,40.01,0.003904,0,0,0,8200,0,0,0,2
403,40.03,0.003008,0,0,0,1024,0,0,0,2
404,40.08,0.001504,0,0,0,0,0,0,0,0
405,40.46,0.001408,0,0,0,0,0,0,0,0
406,40.71,0.001888,0,0,0,4096,0,0,0,1
407,40.73,0.006688,0,0,0,32768,0,0,0,1
408,40.75,0.004639,0,0,0,1024,0,0,0,0
409,40.75,0.004224,0,0,0,8200,0,0,0,0
410,40.79,0.093184,32,1.0,1,0,0,0,0,0
411,40.91,0.003872,0,0,0,8200,0,0,0,2
412,40.93,0.003008,0,0,0,1024,0,0,0,2
413,40.98,0.001504,0,0,0,0,0,0,0,0
414,41.34,0.001408,0,0,0,0,0,0,0,0
415,41.58,0.001856,0,0,0,4096,0,0,0,1
416,41.6,0.006688,0,0,0,32768,0,0,0,1
417,41.61,0.00464,0,0,0,1024,0,0,0,0
418,41.62,0.004224,0,0,0,8200,0,0,0,0
419,41.65,0.092832,32,1.0,1,0,0,0,0,0
420,41.78,0.003904,0,0,0,8200,0,0,0,2
421,41.8,0.002976,0,0,0,1024,0,0,0,2
422,41.85,0.001504,0,0,0,0,0,0,0,0
423,42.22,0.001408,0,0,0,0,0,0,0,0
424,42.46,0.001856,0,0,0,4096,0,0,0,1
425,42.48,0.006688,0,0,0,32768,0,0,0,1
426,42.5,0.00464,0,0,0,1024,0,0,0,0
427,42.51,0.004256,0,0,0,8200,0,0,0,0
428,42.54,0.092479,32,1.0,1,0,0,0,0,0
429,42.66,0.003904,0,0,0,8200,0,0,0,2
430,42.68,0.002976,0,0,0,1024,0,0,0,2
431,42.73,0.001503,0,0,0,0,0,0,0,0
432,43.1,0.001376,0,0,0,0,0,0,0,0
433,43.33,0.001856,0,0,0,4096,0,0,0,1
434,43.35,0.006688,0,0,0,32768,0,0,0,1
435,43.37,0.00464,0,0,0,1024,0,0,0,0
436,43.38,0.004256,0,0,0,8200,0,0,0,0
437,43.41,0.092735,32,1.0,1,0,0,0,0,0
