id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
209,195.985,0.023456,104,0.344,2,0,0,0,0,0
210,196.011,0.022367,104,0.344,2,0,0,0,0,0
211,196.036,0.023168,105,0.344,2,0,0,0,0,0
212,196.062,0.021984,105,0.344,2,0,0,0,0,0
213,196.086,0.02336,106,0.344,2,0,0,0,0,0
214,196.112,0.022112,106,0.344,2,0,0,0,0,0
215,196.138,0.023552,107,0.344,2,0,0,0,0,0
216,196.164,0.022528,107,0.344,2,0,0,0,0,0
217,196.189,0.024032,108,0.344,2,0,0,0,0,0
218,196.217,0.02224,108,0.344,2,0,0,0,0,0
219,196.242,0.023488,109,0.344,2,0,0,0,0,0
220,196.269,0.022272,109,0.344,2,0,0,0,0,0
221,196.295,0.02384,110,0.344,2,0,0,0,0,0
222,196.322,0.022464,110,0.344,2,0,0,0,0,0
223,196.347,0.02368,111,0.344,2,0,0,0,0,0
224,196.373,0.02224,111,0.344,2,0,0,0,0,0
225,196.398,0.024256,112,0.344,2,0,0,0,0,0
226,196.426,0.022656,112,0.344,2,0,0,0,0,0
227,196.451,0.023519,113,0.344,2,0,0,0,0,0
228,196.477,0.022464,113,0.344,2,0,0,0,0,0
229,196.503,0.023936,114,0.344,2,0,0,0,0,0
230,196.53,0.022528,114,0.344,2,0,0,0,0,0
231,196.555,0.023584,115,0.344,2,0,0,0,0,0
232,196.581,0.022336,115,0.344,2,0,0,0,0,0
233,196.606,0.024256,116,0.344,2,0,0,0,0,0
234,196.633,0.022656,116,0.344,2,0,0,0,0,0
235,196.659,0.02384,117,0.344,2,0,0,0,0,0
236,196.687,0.022464,117,0.344,2,0,0,0,0,0
237,196.712,0.024192,118,0.344,2,0,0,0,0,0
238,196.739,0.02256,118,0.344,2,0,0,0,0,0
239,196.764,0.023648,119,0.344,2,0,0,0,0,0
240,196.791,0.022784,119,0.344,2,0,0,0,0,0
241,196.817,0.024832,120,0.344,2,0,0,0,0,0
242,196.844,0.037152,120,0.344,2,0,0,0,0,0
243,196.884,0.039327,121,0.344,2,0,0,0,0,0
244,196.926,0.036928,121,0.344,2,0,0,0,0,0
245,196.966,0.040352,122,0.344,2,0,0,0,0,0
246,197.009,0.037408,122,0.344,2,0,0,0,0,0
247,197.049,0.03968,123,0.344,2,0,0,0,0,0
248,197.092,0.037888,123,0.344,2,0,0,0,0,0
249,197.133,0.04144,124,0.344,2,0,0,0,0,0
250,197.177,0.03808,124,0.344,2,0,0,0,0,0
251,197.218,0.040032,125,0.344,2,0,0,0,0,0
252,197.26,0.037984,125,0.344,2,0,0,0,0,0
253,197.301,0.040191,126,0.344,2,0,0,0,0,0
254,197.344,0.038304,126,0.344,2,0,0,0,0,0
255,197.386,0.039584,127,0.344,2,0,0,0,0,0
256,197.428,0.038176,127,0.344,2,0,0,0,0,0
257,197.47,0.04144,128,0.344,2,0,0,0,0,0
258,197.514,0.0384,128,0.344,2,0,0,0,0,0
259,197.556,0.040288,129,0.344,3,0,0,0,0,0
260,197.599,0.03824,129,0.344,3,0,0,0,0,0
261,197.641,0.040928,130,0.344,3,0,0,0,0,0
262,197.685,0.03856,130,0.344,3,0,0,0,0,0
263,197.727,0.04,131,0.344,3,0,0,0,0,0
264,197.769,0.038591,131,0.344,3,0,0,0,0,0
265,197.811,0.04224,132,0.344,3,0,0,0,0,0
266,197.856,0.038304,132,0.344,3,0,0,0,0,0
267,197.897,0.040512,133,0.344,3,0,0,0,0,0
268,197.94,0.0384,133,0.344,3,0,0,0,0,0
269,197.981,0.040992,134,0.344,3,0,0,0,0,0
270,198.025,0.039008,134,0.344,3,0,0,0,0,0
271,198.068,0.04064,135,0.344,3,0,0,0,0,0
272,198.111,0.038912,135,0.344,3,0,0,0,0,0
273,198.153,0.042528,136,0.344,3,0,0,0,0,0
274,198.199,0.038559,136,0.344,3,0,0,0,0,0
